i,percentile_column_name,month_start,num_surgeries_completed,average_session_utilisation,total_mins_overtime,total_mins_surgery_time,num_sessions_that_run_overtime,num_sessions_with_cancelled_surgeries,num_surgeries_cancelled
21,duration_60th_percentile,2015-04-01,36,0.7408740628928359,10.468262834769803,3211.044214531821,1,8,22
22,duration_60th_percentile,2015-04-01,34,0.7283003064655076,0.0,3146.2573239309922,0,8,24
23,duration_60th_percentile,2015-04-01,38,0.7029567952596107,0.0,3036.773355521519,0,8,20
24,duration_60th_percentile,2015-04-01,33,0.6975610581656844,0.0,3013.463771275757,0,8,25
25,duration_60th_percentile,2015-04-01,34,0.7372360713715529,79.30305180628875,3264.162880131397,1,7,24
26,duration_60th_percentile,2015-04-01,34,0.691901790495789,0.0,2989.0157349418087,0,8,24
27,duration_60th_percentile,2015-04-01,34,0.7159123770227172,0.0,3092.741468738138,0,8,24
28,duration_60th_percentile,2015-04-01,32,0.7204876172178832,18.28924017404711,3130.7957465553027,1,8,26
29,duration_60th_percentile,2015-04-01,32,0.6907504415289867,0.0,2984.0419074052215,0,8,26
30,duration_60th_percentile,2015-04-01,30,0.6918670509219451,0.0,2988.8656599828028,0,8,28
31,duration_60th_percentile,2015-04-01,29,0.7220091913963439,0.0,3119.0797068322063,0,8,29
32,duration_60th_percentile,2015-04-01,36,0.7310371867687045,0.0,3158.0806468408036,0,8,22
33,duration_60th_percentile,2015-04-01,35,0.6975929864135043,0.0,3013.6017013063383,0,8,23
34,duration_60th_percentile,2015-04-01,36,0.6867996656775571,0.0,2966.9745557270467,0,8,22
35,duration_60th_percentile,2015-04-01,34,0.6996387701788568,0.0,3022.4394871726613,0,8,24
36,duration_60th_percentile,2015-04-01,28,0.6954088442369402,0.0,3004.1662071035817,0,8,30
37,duration_60th_percentile,2015-04-01,34,0.6805487156997052,0.0,2939.9704518227263,0,8,24
38,duration_60th_percentile,2015-04-01,33,0.6724744035133737,0.0,2905.0894231777747,0,8,25
39,duration_60th_percentile,2015-04-01,33,0.693765669111048,0.0,2997.0676905597275,0,8,25
40,duration_60th_percentile,2015-04-01,33,0.7085300261202809,0.0,3060.8497128396134,0,8,25
41,duration_60th_percentile,2015-04-01,36,0.6652637748834059,0.0,2873.939507496314,0,8,22
42,duration_60th_percentile,2015-04-01,36,0.7111084277543132,0.0,3071.988407898633,0,8,22
43,duration_60th_percentile,2015-04-01,37,0.6965555411480109,0.0,3009.1199377594066,0,8,21
44,duration_60th_percentile,2015-04-01,32,0.7493443045556437,0.0,3237.1673956803807,0,8,26
45,duration_60th_percentile,2015-04-01,36,0.6877011774353677,0.0,2970.869086520788,0,8,22
46,duration_60th_percentile,2015-04-01,35,0.7390276113059013,0.0,3192.599280841494,0,8,23
47,duration_60th_percentile,2015-04-01,35,0.674056016407156,0.0,2911.9219908789137,0,8,23
48,duration_60th_percentile,2015-04-01,30,0.7378164150659685,18.288100031087197,3205.655013116071,1,8,28
49,duration_60th_percentile,2015-04-01,32,0.6890572619745193,0.0,2976.727371729923,0,8,26
50,duration_60th_percentile,2015-04-01,33,0.6992387012112347,0.0,3020.7111892325347,0,8,25
51,duration_60th_percentile,2015-04-01,36,0.709934425383711,0.0,3066.916717657631,0,8,22
52,duration_60th_percentile,2015-04-01,34,0.6939485373029277,0.0,2997.8576811486478,0,8,24
53,duration_60th_percentile,2015-04-01,34,0.7123546653629321,0.0,3077.3721543678676,0,8,24
54,duration_60th_percentile,2015-04-01,35,0.7321405518099602,0.0,3162.8471838190276,0,8,23
55,duration_60th_percentile,2015-04-01,36,0.6923261551631289,0.0,2990.8489903047175,0,7,22
56,duration_60th_percentile,2015-04-01,33,0.7039163645073393,0.0,3040.9186946717064,0,8,25
57,duration_60th_percentile,2015-04-01,36,0.6667239345365314,0.0,2880.247397197816,0,7,22
58,duration_60th_percentile,2015-04-01,34,0.7030449427103824,0.0,3037.1541525088523,0,8,24
59,duration_60th_percentile,2015-04-01,35,0.7312864189830849,0.0,3159.1573300069267,0,8,23
60,duration_60th_percentile,2015-04-01,36,0.7365004486630888,0.0,3181.6819382245435,0,8,22
61,duration_60th_percentile,2015-04-01,34,0.7063483981719009,0.0,3051.425080102612,0,8,24
62,duration_60th_percentile,2015-04-01,36,0.7025161874401719,0.0,3034.8699297415415,0,8,22
63,duration_60th_percentile,2015-04-01,33,0.6900807051067598,0.0,2981.1486460612023,0,8,25
64,duration_60th_percentile,2015-04-01,32,0.6871033532609083,0.0,2968.286486087124,0,8,26
65,duration_60th_percentile,2015-04-01,34,0.6915710735788579,0.0,2987.587037860667,0,8,24
66,duration_60th_percentile,2015-04-01,35,0.6943275101880491,0.0,2999.494844012372,0,8,23
67,duration_60th_percentile,2015-04-01,31,0.6878898837363862,0.0,2971.684297741188,0,8,27
68,duration_60th_percentile,2015-04-01,28,0.7083897276830071,0.0,3060.243623590591,0,8,30
69,duration_60th_percentile,2015-04-01,36,0.7236515388757787,19.329678271436023,3145.5043262148,1,8,22
70,duration_60th_percentile,2015-04-01,33,0.7081407032128825,0.0,3059.167837879652,0,8,25
71,duration_60th_percentile,2015-04-01,36,0.6934872548192933,0.0,2995.8649408193464,0,8,22
72,duration_60th_percentile,2015-04-01,36,0.7039706416544782,0.0,3041.1531719473455,0,8,22
73,duration_60th_percentile,2015-04-01,36,0.695615449556427,0.0,3005.0587420837646,0,8,22
74,duration_60th_percentile,2015-04-01,37,0.6947586387570214,0.0,3001.3573194303317,0,8,21
75,duration_60th_percentile,2015-04-01,32,0.7015312990640432,0.0,3030.6152119566664,0,8,26
76,duration_60th_percentile,2015-04-01,37,0.7009874689036302,0.0,3028.2658656636827,0,7,21
77,duration_60th_percentile,2015-04-01,26,0.6783191526541434,0.0,2930.3387394659,0,8,32
78,duration_60th_percentile,2015-04-01,33,0.7189603945021864,0.0,3105.9089042494443,0,8,25
79,duration_60th_percentile,2015-04-01,37,0.7064466792454432,0.0,3051.849654340314,0,8,21
80,duration_60th_percentile,2015-04-01,29,0.6901530455714362,0.0,2981.4611568686037,0,8,29
81,duration_60th_percentile,2015-04-01,37,0.7373187755795891,9.205181606497263,3194.4222921103224,1,8,21
82,duration_60th_percentile,2015-04-01,34,0.7075831992376256,0.0,3056.7594207065426,0,8,24
83,duration_60th_percentile,2015-04-01,34,0.7107989292136786,0.0,3070.651374203092,0,8,24
84,duration_60th_percentile,2015-04-01,36,0.7305484646694818,0.0,3155.969367372161,0,8,22
85,duration_60th_percentile,2015-04-01,35,0.7451862361841011,58.921398168363794,3278.125938483681,1,8,23
86,duration_60th_percentile,2015-04-01,33,0.7072508167657732,0.0,3055.32352842814,0,8,25
87,duration_60th_percentile,2015-04-01,33,0.693783238570227,0.0,2997.143590623381,0,8,25
88,duration_60th_percentile,2015-04-01,34,0.6984446081813801,0.0,3017.280707343563,0,8,24
89,duration_60th_percentile,2015-04-01,34,0.6762049212182049,0.0,2921.2052596626445,0,8,24
90,duration_60th_percentile,2015-04-01,38,0.714937038343928,0.0,3088.5280056457686,0,8,20
91,duration_60th_percentile,2015-04-01,28,0.7113656551687172,0.0,3073.099630328858,0,8,30
92,duration_60th_percentile,2015-04-01,35,0.6918315678651776,0.0,2988.7123731775673,0,8,23
93,duration_60th_percentile,2015-04-01,33,0.7126766356214728,0.0,3078.763065884763,0,8,25
94,duration_60th_percentile,2015-04-01,34,0.7020676755501154,0.0,3032.932358376499,0,8,24
95,duration_60th_percentile,2015-04-01,32,0.6910279312444144,0.0,2985.24066297587,0,8,26
96,duration_60th_percentile,2015-04-01,32,0.6907530983037187,0.0,2984.053384672064,0,8,26
97,duration_60th_percentile,2015-04-01,32,0.6895811774592993,0.0,2978.9906866241727,0,8,26
98,duration_60th_percentile,2015-04-01,35,0.6901059820009636,0.0,2981.2578422441634,0,8,23
99,duration_60th_percentile,2015-04-01,31,0.684678649757042,0.0,2957.8117669504213,0,8,27
0,duration_65th_percentile,2015-04-01,36,0.6933222410348083,0.0,2995.152081270373,0,8,19
1,duration_65th_percentile,2015-04-01,36,0.676980820560338,0.0,2924.5571448206606,0,8,19
2,duration_65th_percentile,2015-04-01,36,0.6842911465797715,0.0,2956.1377532246133,0,7,19
3,duration_65th_percentile,2015-04-01,35,0.7049311159498545,0.0,3045.302420903371,0,8,20
4,duration_65th_percentile,2015-04-01,32,0.7043122787303423,0.0,3042.6290441150786,0,8,23
5,duration_65th_percentile,2015-04-01,37,0.6838829108567048,0.0,2954.374174900965,0,8,18
6,duration_65th_percentile,2015-04-01,37,0.6944883903485962,0.0,3000.189846305936,0,8,18
7,duration_65th_percentile,2015-04-01,33,0.6755738088642785,0.0,2918.4788542936835,0,8,22
8,duration_65th_percentile,2015-04-01,34,0.6963552455345922,0.0,3008.2546607094378,0,8,21
9,duration_65th_percentile,2015-04-01,35,0.6963556992628267,0.0,3008.256620815412,0,8,20
10,duration_65th_percentile,2015-04-01,33,0.7113290591611512,0.0,3072.9415355761735,0,8,22
11,duration_65th_percentile,2015-04-01,33,0.6921817019321433,0.0,2990.2249523468595,0,8,22
12,duration_65th_percentile,2015-04-01,33,0.7063655609945019,0.0,3051.4992234962474,0,8,22
13,duration_65th_percentile,2015-04-01,39,0.6834738543332797,0.0,2952.6070507197687,0,7,16
14,duration_65th_percentile,2015-04-01,31,0.6708087173878264,0.0,2897.8936591154097,0,8,24
15,duration_65th_percentile,2015-04-01,33,0.6823173738302817,0.0,2947.6110549468167,0,8,22
16,duration_65th_percentile,2015-04-01,36,0.6838800721810646,0.0,2954.361911822199,0,8,19
17,duration_65th_percentile,2015-04-01,35,0.6978984084400404,0.0,3014.9211244609746,0,8,20
18,duration_65th_percentile,2015-04-01,33,0.6907299463765108,0.0,2983.9533683465265,0,8,22
19,duration_65th_percentile,2015-04-01,33,0.6861809308106109,0.0,2964.3016211018394,0,8,22
20,duration_65th_percentile,2015-04-01,31,0.6796465170437894,0.0,2936.0729536291706,0,8,24
21,duration_65th_percentile,2015-04-01,34,0.7052052516465966,0.0,3046.486687113297,0,8,21
22,duration_65th_percentile,2015-04-01,29,0.6822840718331237,0.0,2947.4671903190947,0,8,26
23,duration_65th_percentile,2015-04-01,33,0.6710102109504339,0.0,2898.764111305874,0,8,22
24,duration_65th_percentile,2015-04-01,34,0.6891624848057231,0.0,2977.1819343607235,0,8,21
25,duration_65th_percentile,2015-04-01,26,0.6856267915580706,0.0,2961.907739530865,0,8,29
26,duration_65th_percentile,2015-04-01,35,0.688203957030573,0.0,2973.0410943720753,0,8,20
27,duration_65th_percentile,2015-04-01,36,0.7160999718054768,0.0,3093.55187819966,0,8,19
28,duration_65th_percentile,2015-04-01,32,0.6835380891214635,0.0,2952.884545004723,0,8,23
29,duration_65th_percentile,2015-04-01,37,0.6863638200215125,0.0,2965.091702492934,0,8,18
30,duration_65th_percentile,2015-04-01,30,0.6870899160927644,0.0,2968.2284375207432,0,8,25
31,duration_65th_percentile,2015-04-01,31,0.7144004376080245,0.0,3086.2098904666664,0,8,24
32,duration_65th_percentile,2015-04-01,33,0.6803686699939382,0.0,2939.1926543738127,0,8,22
33,duration_65th_percentile,2015-04-01,34,0.6925366146629353,0.0,2991.7581753438803,0,8,21
34,duration_65th_percentile,2015-04-01,31,0.6805591592693007,0.0,2940.0155680433786,0,8,24
35,duration_65th_percentile,2015-04-01,37,0.7181089482114617,0.0,3102.230656273514,0,8,18
36,duration_65th_percentile,2015-04-01,34,0.6878776232030396,0.0,2971.63133223713,0,8,21
37,duration_65th_percentile,2015-04-01,32,0.6987135520346115,0.0,3018.4425447895214,0,8,23
38,duration_65th_percentile,2015-04-01,33,0.6943479793945819,0.0,2999.583270984594,0,8,22
39,duration_65th_percentile,2015-04-01,33,0.6751696305042136,0.0,2916.7328037782027,0,8,22
40,duration_65th_percentile,2015-04-01,33,0.6830454178091082,0.0,2950.7562049353473,0,8,22
41,duration_65th_percentile,2015-04-01,35,0.7168285012402742,0.0,3096.6991253579845,0,8,20
42,duration_65th_percentile,2015-04-01,30,0.6707465738144157,0.0,2897.625198878276,0,8,25
43,duration_65th_percentile,2015-04-01,32,0.666570130373036,0.0,2879.5829632115156,0,8,23
44,duration_65th_percentile,2015-04-01,33,0.6879429454772871,0.0,2971.91352446188,0,8,22
45,duration_65th_percentile,2015-04-01,32,0.6951946597634814,0.0,3003.240930178239,0,8,23
46,duration_65th_percentile,2015-04-01,34,0.6869911977220762,0.0,2967.801974159369,0,8,21
47,duration_65th_percentile,2015-04-01,30,0.685623606108865,0.0,2961.893978390296,0,8,25
48,duration_65th_percentile,2015-04-01,30,0.7145975386947259,0.0,3087.0613671612164,0,8,25
49,duration_65th_percentile,2015-04-01,37,0.68342107261937,0.0,2952.379033715679,0,8,18
50,duration_65th_percentile,2015-04-01,33,0.6970292449659146,0.0,3011.1663382527513,0,8,22
51,duration_65th_percentile,2015-04-01,35,0.714172863719855,0.0,3085.2267712697735,0,8,20
52,duration_65th_percentile,2015-04-01,30,0.6628549200966982,0.0,2863.533254817737,0,8,25
53,duration_65th_percentile,2015-04-01,31,0.6870328284186431,0.0,2967.981818768538,0,8,24
54,duration_65th_percentile,2015-04-01,30,0.7093208992977017,0.0,3064.2662849660715,0,8,25
55,duration_65th_percentile,2015-04-01,37,0.6683360726713057,0.0,2887.2118339400404,0,8,18
56,duration_65th_percentile,2015-04-01,31,0.6803183034441238,0.0,2938.9750708786146,0,8,24
57,duration_65th_percentile,2015-04-01,36,0.6678976807743375,0.0,2885.3179809451376,0,8,19
58,duration_65th_percentile,2015-04-01,35,0.6843590440116385,0.0,2956.4310701302784,0,8,20
59,duration_65th_percentile,2015-04-01,34,0.6959207034570357,0.0,3006.377438934395,0,8,21
60,duration_65th_percentile,2015-04-01,35,0.6747300735442966,0.0,2914.8339177113608,0,8,20
61,duration_65th_percentile,2015-04-01,32,0.6765704858350106,0.0,2922.7844988072457,0,8,23
62,duration_65th_percentile,2015-04-01,33,0.6750149078770239,0.0,2916.064402028743,0,8,22
63,duration_65th_percentile,2015-04-01,31,0.7047932936207574,0.0,3044.707028441672,0,8,24
64,duration_65th_percentile,2015-04-01,37,0.6990642345066865,0.0,3019.9574930688864,0,8,18
65,duration_65th_percentile,2015-04-01,31,0.6747352082130307,0.0,2914.856099480293,0,8,24
66,duration_65th_percentile,2015-04-01,34,0.6843847747739822,0.0,2956.5422270236036,0,8,21
67,duration_65th_percentile,2015-04-01,23,0.703213112610648,0.0,3037.880646478,0,8,32
68,duration_65th_percentile,2015-04-01,30,0.7012176766772725,0.0,3029.2603632458167,0,8,25
69,duration_65th_percentile,2015-04-01,30,0.6844074495250166,0.0,2956.6401819480716,0,8,25
70,duration_65th_percentile,2015-04-01,32,0.6893379056946046,0.0,2977.9397526006915,0,8,23
71,duration_65th_percentile,2015-04-01,35,0.6905494653261985,0.0,2983.173690209178,0,8,20
72,duration_65th_percentile,2015-04-01,35,0.7040601671307474,0.0,3041.5399220048284,0,8,20
73,duration_65th_percentile,2015-04-01,36,0.679718304822348,0.0,2936.3830768325433,0,8,19
74,duration_65th_percentile,2015-04-01,36,0.7060214843567459,0.0,3050.0128124211424,0,7,19
75,duration_65th_percentile,2015-04-01,32,0.7172878597007427,0.0,3098.683553907209,0,8,23
76,duration_65th_percentile,2015-04-01,34,0.6823340329340609,0.0,2947.6830222751437,0,8,21
77,duration_65th_percentile,2015-04-01,29,0.6934698282313265,0.0,2995.789657959331,0,8,26
78,duration_65th_percentile,2015-04-01,32,0.6965707163384209,0.0,3009.185494581978,0,8,23
79,duration_65th_percentile,2015-04-01,38,0.7158035060797581,0.0,3092.2711462645543,0,8,17
80,duration_65th_percentile,2015-04-01,32,0.6860334603428229,0.0,2963.6645486809944,0,8,23
81,duration_65th_percentile,2015-04-01,36,0.7103348556273259,0.0,3068.6465763100477,0,8,19
82,duration_65th_percentile,2015-04-01,37,0.696417582302155,0.0,3008.5239555453095,0,8,18
83,duration_65th_percentile,2015-04-01,33,0.6910396023027112,0.0,2985.291081947712,0,7,22
84,duration_65th_percentile,2015-04-01,34,0.691568929826497,0.0,2987.5777768504663,0,8,21
85,duration_65th_percentile,2015-04-01,30,0.7067752492939519,0.0,3053.2690769498718,0,8,25
86,duration_65th_percentile,2015-04-01,29,0.7097270096220886,0.0,3066.0206815674223,0,8,26
87,duration_65th_percentile,2015-04-01,37,0.6841725603017139,0.0,2955.6254605034037,0,8,18
88,duration_65th_percentile,2015-04-01,31,0.6815184769492617,0.0,2944.159820420811,0,8,24
89,duration_65th_percentile,2015-04-01,38,0.6920492016160797,0.0,2989.652550981465,0,8,17
90,duration_65th_percentile,2015-04-01,35,0.6824595974202206,0.0,2948.225460855354,0,8,20
91,duration_65th_percentile,2015-04-01,31,0.6873521762376927,0.0,2969.361401346833,0,8,24
92,duration_65th_percentile,2015-04-01,31,0.6776291093342115,0.0,2927.357752323794,0,8,24
93,duration_65th_percentile,2015-04-01,34,0.6781275584626568,0.0,2929.5110525586774,0,8,21
94,duration_65th_percentile,2015-04-01,31,0.6910716841446523,0.0,2985.429675504898,0,8,24
95,duration_65th_percentile,2015-04-01,31,0.6772212938364119,0.0,2925.5959893732997,0,8,24
96,duration_65th_percentile,2015-04-01,32,0.6884780517779066,0.0,2974.225183680557,0,8,23
97,duration_65th_percentile,2015-04-01,37,0.6881864258448602,0.0,2972.9653596497965,0,7,18
98,duration_65th_percentile,2015-04-01,35,0.6726237910029509,0.0,2905.7347771327486,0,8,20
99,duration_65th_percentile,2015-04-01,32,0.7018265302503526,0.0,3031.8906106815225,0,8,23
0,duration_70th_percentile,2015-04-01,30,0.6879369105383524,0.0,2971.8874535256823,0,8,22
1,duration_70th_percentile,2015-04-01,34,0.6789050439262262,0.0,2932.869789761298,0,8,18
2,duration_70th_percentile,2015-04-01,35,0.6844726655083953,0.0,2956.921914996267,0,8,17
3,duration_70th_percentile,2015-04-01,36,0.6853118850094532,0.0,2960.5473432408376,0,7,16
4,duration_70th_percentile,2015-04-01,32,0.7090414422665928,0.0,3063.059030591681,0,8,20
5,duration_70th_percentile,2015-04-01,32,0.7059533966008059,0.0,3049.7186733154817,0,7,20
6,duration_70th_percentile,2015-04-01,33,0.700925491519096,0.0,3027.9981233624944,0,8,19
7,duration_70th_percentile,2015-04-01,31,0.7126376737074047,0.0,3078.5947504159885,0,7,21
8,duration_70th_percentile,2015-04-01,34,0.6897026580712597,0.0,2979.5154828678424,0,8,18
9,duration_70th_percentile,2015-04-01,33,0.6784258447189032,0.0,2930.7996491856616,0,7,19
10,duration_70th_percentile,2015-04-01,34,0.7041660540153134,0.0,3041.9973533461543,0,7,18
11,duration_70th_percentile,2015-04-01,34,0.6937678275747271,0.0,2997.0770151228207,0,8,18
12,duration_70th_percentile,2015-04-01,33,0.6842892990223922,0.0,2956.1297717767343,0,8,19
13,duration_70th_percentile,2015-04-01,35,0.6966692248349716,0.0,3009.6110512870773,0,7,17
14,duration_70th_percentile,2015-04-01,32,0.7009908602846419,0.0,3028.280516429653,0,8,20
15,duration_70th_percentile,2015-04-01,32,0.688960137387654,0.0,2976.3077935146657,0,8,20
16,duration_70th_percentile,2015-04-01,34,0.6704444605345823,0.0,2896.3200695093956,0,8,18
17,duration_70th_percentile,2015-04-01,32,0.6776501674660348,0.0,2927.4487234532703,0,8,20
18,duration_70th_percentile,2015-04-01,33,0.6614993327833673,0.0,2857.677117624146,0,7,19
19,duration_70th_percentile,2015-04-01,32,0.6967543831486018,0.0,3009.9789352019593,0,8,20
20,duration_70th_percentile,2015-04-01,34,0.6898460337701402,0.0,2980.1348658870056,0,6,18
21,duration_70th_percentile,2015-04-01,31,0.7119264632350536,0.0,3075.522321175431,0,7,21
22,duration_70th_percentile,2015-04-01,31,0.6796424166142176,0.0,2936.0552397734205,0,8,21
23,duration_70th_percentile,2015-04-01,33,0.7098869480803014,0.0,3066.7116157069017,0,7,19
24,duration_70th_percentile,2015-04-01,34,0.7124748238467123,0.0,3077.891239017797,0,7,18
25,duration_70th_percentile,2015-04-01,28,0.7075235996196039,0.0,3056.501950356688,0,8,24
26,duration_70th_percentile,2015-04-01,31,0.700662080882131,0.0,3026.860189410806,0,7,21
27,duration_70th_percentile,2015-04-01,29,0.7534500970763665,0.0,3254.9044193699033,0,8,23
28,duration_70th_percentile,2015-04-01,29,0.7104000442057289,0.0,3068.928190968749,0,8,23
29,duration_70th_percentile,2015-04-01,29,0.6866108597939935,0.0,2966.1589143100523,0,8,23
30,duration_70th_percentile,2015-04-01,37,0.7055977266588662,0.0,3048.1821791663024,0,8,15
31,duration_70th_percentile,2015-04-01,28,0.6783924657958131,0.0,2930.655452237913,0,8,24
32,duration_70th_percentile,2015-04-01,33,0.6962741633937825,0.0,3007.90438586114,0,8,19
33,duration_70th_percentile,2015-04-01,32,0.6858679471258515,0.0,2962.949531583679,0,8,20
34,duration_70th_percentile,2015-04-01,36,0.6756061658179698,0.0,2918.618636333629,0,8,16
35,duration_70th_percentile,2015-04-01,32,0.6908053661241911,0.0,2984.279181656505,0,8,20
36,duration_70th_percentile,2015-04-01,33,0.6894923798204192,0.0,2978.6070808242107,0,8,19
37,duration_70th_percentile,2015-04-01,36,0.7018401776470051,0.0,3031.949567435062,0,7,16
38,duration_70th_percentile,2015-04-01,33,0.6965812287160843,0.0,3009.230908053484,0,8,19
39,duration_70th_percentile,2015-04-01,35,0.68303810636059,0.0,2950.724619477749,0,8,17
40,duration_70th_percentile,2015-04-01,35,0.6785902214496936,0.0,2931.509756662676,0,8,17
41,duration_70th_percentile,2015-04-01,34,0.6649263900172625,0.0,2872.482004874574,0,8,18
42,duration_70th_percentile,2015-04-01,31,0.6722947405831363,0.0,2904.313279319149,0,8,21
43,duration_70th_percentile,2015-04-01,30,0.6579106967506568,0.0,2842.1742099628373,0,8,22
44,duration_70th_percentile,2015-04-01,30,0.7132329238438057,0.0,3081.16623100524,0,8,22
45,duration_70th_percentile,2015-04-01,33,0.6952666227515019,0.0,3003.551810286488,0,8,19
46,duration_70th_percentile,2015-04-01,32,0.6993241596014761,0.0,3021.0803694783767,0,8,20
47,duration_70th_percentile,2015-04-01,34,0.6899656969313529,0.0,2980.651810743444,0,8,18
48,duration_70th_percentile,2015-04-01,33,0.6955358326657268,0.0,3004.7147971159397,0,8,19
49,duration_70th_percentile,2015-04-01,34,0.6798132340871147,0.0,2936.793171256335,0,8,18
50,duration_70th_percentile,2015-04-01,29,0.7033305478870998,0.0,3038.387966872271,0,8,23
51,duration_70th_percentile,2015-04-01,32,0.688756265580116,0.0,2975.427067306101,0,7,20
52,duration_70th_percentile,2015-04-01,37,0.6655383754884596,0.0,2875.125782110146,0,7,15
53,duration_70th_percentile,2015-04-01,34,0.6737908374757673,0.0,2910.7764178953144,0,8,18
54,duration_70th_percentile,2015-04-01,33,0.6938360157957628,0.0,2997.3715882376955,0,7,19
55,duration_70th_percentile,2015-04-01,36,0.681586616094037,0.0,2944.4541815262405,0,7,16
56,duration_70th_percentile,2015-04-01,28,0.6773467017011616,0.0,2926.1377513490183,0,8,24
57,duration_70th_percentile,2015-04-01,31,0.7158655891633203,0.0,3092.539345185544,0,8,21
58,duration_70th_percentile,2015-04-01,32,0.6937689672455682,0.0,2997.081938500855,0,8,20
59,duration_70th_percentile,2015-04-01,34,0.6949708490793609,0.0,3002.274068022839,0,8,18
60,duration_70th_percentile,2015-04-01,33,0.6894402169116411,0.0,2978.3817370582897,0,7,19
61,duration_70th_percentile,2015-04-01,35,0.6892774727129092,0.0,2977.678682119768,0,7,17
62,duration_70th_percentile,2015-04-01,34,0.6815909130836558,0.0,2944.472744521393,0,8,18
63,duration_70th_percentile,2015-04-01,32,0.671469526302541,0.0,2900.7483536269774,0,8,20
64,duration_70th_percentile,2015-04-01,36,0.7211126222414,0.0,3115.2065280828483,0,7,16
65,duration_70th_percentile,2015-04-01,31,0.7302447127240839,0.0,3154.657158968042,0,7,21
66,duration_70th_percentile,2015-04-01,35,0.6935752852878003,0.0,2996.245232443297,0,7,17
67,duration_70th_percentile,2015-04-01,31,0.6952471334404123,0.0,3003.4676164625816,0,8,21
68,duration_70th_percentile,2015-04-01,34,0.7155601369455886,0.0,3091.219791604942,0,7,18
69,duration_70th_percentile,2015-04-01,29,0.7140060502218328,0.0,3084.5061369583177,0,8,23
70,duration_70th_percentile,2015-04-01,31,0.67378152384912,0.0,2910.736183028199,0,8,21
71,duration_70th_percentile,2015-04-01,36,0.6868733509949845,0.0,2967.292876298333,0,7,16
72,duration_70th_percentile,2015-04-01,37,0.6936196494606727,0.0,2996.436885670106,0,7,15
73,duration_70th_percentile,2015-04-01,32,0.6840243017449368,0.0,2954.9849835381274,0,8,20
74,duration_70th_percentile,2015-04-01,33,0.697011848002304,0.0,3011.0911833699533,0,8,19
75,duration_70th_percentile,2015-04-01,34,0.6968602562318216,0.0,3010.4363069214696,0,8,18
76,duration_70th_percentile,2015-04-01,34,0.684409052631201,0.0,2956.6471073667885,0,7,18
77,duration_70th_percentile,2015-04-01,30,0.7128948888668635,0.0,3079.7059199048504,0,8,22
78,duration_70th_percentile,2015-04-01,27,0.7024774234189223,0.0,3034.702469169744,0,8,25
79,duration_70th_percentile,2015-04-01,35,0.7030909569273747,0.0,3037.3529339262577,0,8,17
80,duration_70th_percentile,2015-04-01,30,0.6966775255178116,0.0,3009.6469102369465,0,8,22
81,duration_70th_percentile,2015-04-01,27,0.6973160368509538,0.0,3012.4052791961203,0,8,25
82,duration_70th_percentile,2015-04-01,33,0.6979320595388241,0.0,3015.0664972077197,0,8,19
83,duration_70th_percentile,2015-04-01,32,0.6982166328260235,0.0,3016.2958538084217,0,7,20
84,duration_70th_percentile,2015-04-01,33,0.671231578984725,0.0,2899.720421214012,0,8,19
85,duration_70th_percentile,2015-04-01,27,0.6906817232307068,0.0,2983.7450443566527,0,8,25
86,duration_70th_percentile,2015-04-01,31,0.6964804951343949,0.0,3008.795738980586,0,8,21
87,duration_70th_percentile,2015-04-01,34,0.6816724247065069,0.0,2944.8248747321095,0,8,18
88,duration_70th_percentile,2015-04-01,28,0.6854966978157627,0.0,2961.3457345640954,0,8,24
89,duration_70th_percentile,2015-04-01,31,0.6978872494523263,0.0,3014.8729176340494,0,8,21
90,duration_70th_percentile,2015-04-01,32,0.681860505342479,0.0,2945.6373830795087,0,8,20
91,duration_70th_percentile,2015-04-01,32,0.6982436971058914,0.0,3016.412771497451,0,8,20
92,duration_70th_percentile,2015-04-01,36,0.702087291562563,0.0,3033.0170995502717,0,8,16
93,duration_70th_percentile,2015-04-01,31,0.6960729739963747,0.0,3007.035247664339,0,8,21
94,duration_70th_percentile,2015-04-01,32,0.7128458531572245,0.0,3079.4940856392095,0,8,20
95,duration_70th_percentile,2015-04-01,30,0.6882374559530028,0.0,2973.1858097169716,0,8,22
96,duration_70th_percentile,2015-04-01,34,0.6999182367460206,0.0,3023.6467827428087,0,8,18
97,duration_70th_percentile,2015-04-01,34,0.6741843441958103,0.0,2912.476366925901,0,8,18
98,duration_70th_percentile,2015-04-01,30,0.6772819123716401,0.0,2925.857861445485,0,8,22
99,duration_70th_percentile,2015-04-01,32,0.6994227135436594,0.0,3021.5061225086083,0,8,20
